Date,RegionName,AreaCode,AveragePrice,Index,IndexSA,1m%Change,12m%Change,AveragePriceSA,SalesVolume,DetachedPrice,DetachedIndex,Detached1m%Change,Detached12m%Change ,SemiDetachedPrice,SemiDetachedIndex,SemiDetached1m%Change,SemiDetached12m%Change,TerracedPrice,TerracedIndex,Terraced1m%Change,Terraced12m%Change,FlatPrice,FlatIndex,Flat1m%Change,Flat12m%Change,CashPrice,CashIndex,Cash1m%Change,Cash12m%Change,MortgagePrice,MortgageIndex,Mortgage1m%Change,Mortgage12m%Change,FTBPrice,FTBIndex,FTB1m%Change,FTB12m%Change,FOOPrice,FOOIndex,FOO1m%Change,FOO12m%Change,NewPrice,NewIndex,New1m%Change,New12m%Change,OldPrice,OldIndex,Old1m%Change,Old12m%Change
01/01/2004,Aberdeenshire,S12000034,81693.66964,40.86421361,,,,,388,122490.0641,43.61098204,,,70563.15784,40.82188729,,,55319.63336,38.30567123,,,48016.07412,42.43354896,,,,,,,,,,,,,,,,,,,88436.13953,40.26724961,,,81043.95084,40.88336666,,
01/02/2004,Aberdeenshire,S12000034,81678.76231,40.85675677,,-0.018247845,,,326,121280.884,43.18046931,-0.987165873,,70804.42408,40.96146358,0.341915314,,55720.07531,38.58295429,0.723869491,,49030.18133,43.32975234,2.112016092,,,,,,,,,,,,,,,,,,88606.44649,40.34479475,0.192576206,,80965.29542,40.84368821,-0.097052799,
01/03/2004,Aberdeenshire,S12000034,83525.09702,41.7803169,,2.260483213,,,453,123395.4269,43.9333246,1.743508803,,72689.07253,42.05176209,2.661766503,,57362.85925,39.72048789,2.948280178,,50349.44771,44.49563596,2.690723014,,,,,,,,,,,,,,,,,,90296.91375,41.11450799,1.907837783,,82903.23948,41.82130192,2.39354905,
01/04/2004,Aberdeenshire,S12000034,84333.679,42.1847799,,0.968070692,,,571,122334.0258,43.55542665,-0.860162418,,74484.23119,43.09028937,2.469640341,,59193.39722,40.98803037,3.191155382,,51736.22329,45.72117991,2.754301472,,,,,,,,,,,,,,,,,,90319.87844,41.1249644,0.025432417,,84003.99161,42.37658646,1.327755266,
01/05/2004,Aberdeenshire,S12000034,86379.95396,43.20835268,,2.426403045,,,502,124498.8747,44.32619273,1.769621241,,76637.73414,44.33612442,2.891219948,,61202.79629,42.37942391,3.394633808,,53230.23061,47.04148846,2.887739438,,,,,,,,,,,,,,,,,,91989.17763,41.88503927,1.848207962,,86222.73484,43.4958519,2.641235482,
01/06/2004,Aberdeenshire,S12000034,89267.61305,44.65279652,,3.342973639,,,525,128071.9068,45.59832397,2.869931214,,79356.90064,45.90920465,3.548077892,,63570.90975,44.01920657,3.869289648,,55394.75906,48.95436088,4.066351821,,,,,,,,,,,,,,,,,,94964.60319,43.23982708,3.234538715,,89139.77924,44.96738178,3.383149933,
01/07/2004,Aberdeenshire,S12000034,93047.50105,46.54354462,,4.234333008,,,652,134623.3091,47.93086491,5.115409378,,82153.68155,47.52718602,3.524307132,,65700.60801,45.49390039,3.350114494,,57178.78119,50.53096604,3.220561215,,,,,,,,,,,,,,,,,,98682.59954,44.93272648,3.915139142,,93022.86929,46.92624229,4.356180921,
01/08/2004,Aberdeenshire,S12000034,97790.66757,48.9161369,,5.09757539,,,512,142258.3333,50.64921522,5.67139841,,86030.4098,49.76993377,4.718873433,,68698.4327,47.56972193,4.562856834,,59619.8505,52.68822767,4.269187395,,,,,,,,,,,,,,,,,,103223.7428,47.00042582,4.601766908,,97937.62146,49.40553424,5.28338053,
01/09/2004,Aberdeenshire,S12000034,98663.95545,49.35296662,,0.893017615,,,497,143919.2005,51.24054521,1.167500795,,86628.99397,50.11622405,0.695782073,,69134.07593,47.87137987,0.63413854,,59922.32752,52.9555376,0.507342788,,,,,,,,,,,,,,,,,,103855.9076,47.28826673,0.612421921,,98913.87933,49.8980165,0.996815995,
01/10/2004,Aberdeenshire,S12000034,99083.88349,49.56301997,,0.425614431,,,590,144543.4822,51.46281253,0.433772348,,86809.74081,50.22078892,0.208644738,,69342.68033,48.01582645,0.301738891,,60444.54511,53.41704026,0.871490838,,,,,,,,,,,,,,,,,,104867.8601,47.74903477,0.974381325,,99131.45382,50.00777396,0.219963554,
01/11/2004,Aberdeenshire,S12000034,99429.22374,49.73576356,,0.348533225,,,516,144906.747,51.59214819,0.251318676,,87137.85634,50.41060887,0.377970873,,69698.32864,48.26209249,0.512885148,,60717.15775,53.65795794,0.451012799,,,,,,,,,,,,,,,,,,105917.4124,48.22692291,1.000833094,,99235.89196,50.06045874,0.105353187,
01/12/2004,Aberdeenshire,S12000034,100501.108,50.27193372,,1.078037458,,,465,145762.6667,51.89688718,0.590669329,,88225.25831,51.03968787,1.247909938,,70898.00364,49.09279858,1.721239273,,61825.22909,54.63720084,1.824972361,,,,,,,,,,,,,,,,,,107810.8144,49.08903757,1.787621135,,100044.0182,50.46812546,0.814348747,
01/01/2005,Aberdeenshire,S12000034,101818.9331,50.93112659,,1.311254262,24.63503418,,400,147874.7683,52.64887327,1.449000374,20.72388835,89180.82074,51.59249564,1.083093943,26.38439586,71919.37068,49.80003663,1.440614667,30.00695469,62445.32677,55.18520369,1.00298484,30.05087965,,,,,,,,,,,,,,,,,110316.4351,50.22991111,2.324090249,24.74135083,100978.6793,50.93962384,0.934249833,24.59742921
01/02/2005,Aberdeenshire,S12000034,97626.00076,48.83376847,,-4.118028145,19.52433901,,289,141906.6322,50.52399666,-4.035939394,17.00659456,85608.26207,49.52571473,-4.005971955,20.9080692,69043.56983,47.80870959,-3.998645734,23.91147975,59774.95848,52.82530222,-4.276330076,21.91461841,,,,,,,,,,,,,,,,,106585.6577,48.53119221,-3.381887138,20.29108712,96558.90015,48.71002559,-4.376942893,19.25961568
01/03/2005,Aberdeenshire,S12000034,94779.34241,47.40983372,,-2.915881344,13.47408839,,435,137477.9556,48.94722437,-3.12083839,11.41252073,82701.36434,47.84402906,-3.39558082,13.77413615,66893.16685,46.31967895,-3.11455938,16.61407352,57443.24694,50.76468404,-3.900816654,14.08913019,,,,,,,,,,,,,,,,,103578.4143,47.1619169,-2.821433478,14.70869823,93662.15635,47.24873653,-2.999975968,12.97767969
01/04/2005,Aberdeenshire,S12000034,95847.7059,47.94424274,,1.127211328,13.65294036,,499,136933.0008,48.75320037,-0.3963943,11.93369946,83515.20345,48.31484767,0.984069744,12.12467675,67972.18068,47.06683409,1.613040427,14.83068023,58270.33394,51.49561086,1.439833302,12.62966301,,,,,,,,,,,,,,,,,104801.7981,47.71895502,1.181118474,16.0340336,94708.33337,47.77649015,1.116968753,12.74265849
01/05/2005,Aberdeenshire,S12000034,101744.4662,50.89387729,,6.152218455,17.7871271,,515,144287.6948,51.3717428,5.371016487,15.8947783,88224.82319,51.03943614,5.639236389,15.11930015,72263.48689,50.03831736,6.31332726,18.07219811,62077.60554,54.86023508,6.533807755,16.62095924,,,,,,,,,,,,,,,,,111125.9358,50.59849763,6.034379028,20.80327131,100556.1803,50.72649035,6.174585424,16.62374257
01/06/2005,Aberdeenshire,S12000034,106714.1678,53.37978532,,4.884493307,19.54410357,,561,150641.4514,53.63391456,4.403533235,17.62255691,92303.99735,53.39930201,4.623612734,16.31502315,75812.26127,52.49563995,4.910881736,19.25621572,65270.97658,57.68233307,5.144159491,17.82879407,,,,,,,,,,,,,,,,,116415.6999,53.00706332,4.760152573,22.58851826,105491.8292,53.21632386,4.908349652,18.34427923
01/07/2005,Aberdeenshire,S12000034,108428.5059,54.23731906,,1.606476562,16.53027181,,581,153291.0051,54.57725343,1.758847682,13.86661502,93869.5141,54.30497787,1.696044372,14.26087345,77069.73614,53.36636913,1.658669524,17.30444888,66241.19612,58.53975132,1.486448636,15.84926216,,,,,,,,,,,,,,,,,118105.6706,53.77655044,1.451669042,19.68236664,107217.5401,54.08687459,1.635871608,15.25933456
01/08/2005,Aberdeenshire,S12000034,111980.3048,56.01397412,,3.275705899,14.51021619,,564,158472.1248,56.42192319,3.379924149,11.39742826,96876.2879,56.04444341,3.203141966,12.60702829,79661.23878,55.16083597,3.362542504,15.95786927,68372.80511,60.42353162,3.217950632,14.68127566,,,,,,,,,,,,,,,,,121879.4729,55.49485972,3.195276126,18.07309989,110746.0305,55.86685403,3.290963756,13.0781296
01/09/2005,Aberdeenshire,S12000034,113651.4558,56.84990509,,1.492361474,15.19045152,,577,161769.4048,57.5958765,2.080668726,12.40293456,98409.47142,56.93141398,1.582620007,13.59876978,80850.79744,55.98453708,1.493271607,16.94782398,69227.29451,61.17867494,1.249750391,15.52838045,,,,,,,,,,,,,,,,,124019.5867,56.4693086,1.755926379,19.41505264,112343.0806,56.67250066,1.442083402,13.57666022
01/10/2005,Aberdeenshire,S12000034,116656.638,58.35313548,,2.644209157,17.73522986,,581,167476.3481,59.62775889,3.527826146,15.86572122,100934.031,58.39191108,2.565362413,16.27039785,82769.28842,57.31298198,2.372878244,19.3626898,70978.1931,62.72600763,2.529202689,17.42696214,,,,,,,,,,,,,,,,,127615.7899,58.10675245,2.899705847,21.69199384,115259.2198,58.14357391,2.595744368,16.2690704
01/11/2005,Aberdeenshire,S12000034,115468.3478,57.75873763,,-1.018621967,16.13119714,,558,165162.2498,58.8038545,-1.381746375,13.97830205,99869.10197,57.77583302,-1.055074317,14.61046457,82089.51763,56.84227972,-0.821283835,17.77831583,70273.94391,62.10363704,-0.992205017,15.73984441,,,,,,,,,,,,,,,,,126470.7726,57.58539659,-0.897237988,19.40508147,114058.4877,57.53785356,-1.041766624,14.93672852
01/12/2005,Aberdeenshire,S12000034,115853.2655,57.95127836,,0.333353432,15.27561021,,481,164124.6896,58.4344448,-0.628206599,12.59720568,99599.77886,57.6200254,-0.269676106,12.89258969,82250.51187,56.95375899,0.196120339,16.01245119,70984.05659,62.73118941,1.010492141,14.81406156,,,,,,,,,,,,,,,,,126905.9795,57.7835575,0.344116606,17.71173434,114436.3571,57.72847324,0.331294385,14.38600644
01/01/2006,Aberdeenshire,S12000034,111351.6113,55.69949361,,-3.885651563,9.362382757,,395,156980.8357,55.89096925,-4.352699097,6.157958901,95681.84218,55.35343793,-3.9336801,7.289708023,79306.8015,54.9154085,-3.578956904,10.2718235,68226.27999,60.29404205,-3.885064809,9.257623456,,,,,,,,,,,,,,,,,122002.5259,55.55088892,-3.863847563,10.59324553,109985.0401,55.4829654,-3.88977521,8.919071675
01/02/2006,Aberdeenshire,S12000034,109548.0985,54.79735353,,-1.619655794,12.21201077,,336,153365.7477,54.60386455,-2.302884914,8.075109187,93999.40933,54.38012428,-1.758361688,9.801796058,78109.0351,54.08602401,-1.510294679,13.13006452,67279.11805,59.45700064,-1.388265539,12.55401888,,,,,,,,,,,,,,,,,120318.9396,54.78430877,-1.379960194,12.88473717,108153.445,54.5590004,-1.665312921,12.00774326
01/03/2006,Aberdeenshire,S12000034,111550.9085,55.79918459,,1.828247147,17.69538133,,471,156448.9492,55.70159801,2.010358555,13.79929859,96183.42573,55.64361183,2.323436298,16.30210274,79953.66381,55.36332352,2.361607346,19.52441119,68099.42512,60.1819358,1.219259552,18.55079361,,,,,,,,,,,,,,,,,122412.8739,55.73773093,1.740319777,18.183769,110149.8555,55.56610807,1.845905633,17.60337344
01/04/2006,Aberdeenshire,S12000034,119300.5872,59.67567253,,6.947212529,24.46890204,,451,165798.5572,59.03040343,5.976139877,21.0800583,102659.6984,59.39023659,6.733252283,22.92336508,85684.03902,59.33127948,7.167120225,26.05751083,73023.36101,64.53339681,7.230510205,25.31824698,,,,,,,,,,,,,,,,,130541.5403,59.43892187,6.640368884,24.56040131,117867.4158,59.45930236,7.006418898,24.45305667
01/05/2006,Aberdeenshire,S12000034,126785.6264,63.41978445,,6.274100925,24.61181546,,495,175660.22,62.54151922,5.947978656,21.7430358,109018.6642,63.06899748,6.194218278,23.56915015,91004.6898,63.01552479,6.20961715,25.93454,77732.67966,68.69519277,6.449057652,25.21855343,,,,,,,,,,,,,,,,,138076.4702,62.86976933,5.772055335,24.25224518,125376.4877,63.24732277,6.370778429,24.68302525
01/06/2006,Aberdeenshire,S12000034,129099.1847,64.57705577,,1.82477965,20.976612,,625,177160.0645,63.07551922,0.853832787,17.60379553,110634.6184,64.00385214,1.482272902,19.85896768,92602.06169,64.12161315,1.75526327,22.1465501,79553.31257,70.30415221,2.342171808,21.88160303,,,,,,,,,,,,,,,,,139790.2348,63.65009045,1.241170636,20.0785074,127806.6985,64.47326497,1.938330579,21.15317311
01/07/2006,Aberdeenshire,S12000034,129425.5667,64.7403162,,0.252814921,19.36488994,,520,177804.4693,63.30495107,0.363741522,15.99145633,110882.049,64.14699464,0.223646681,18.12359962,92928.08925,64.34736852,0.352073755,20.57662826,79671.04722,70.40819861,0.147994664,20.27416758,,,,,,,,,,,,,,,,,139482.269,63.50986566,-0.220305714,18.09955294,128246.2373,64.69499434,0.343909015,19.61311284
01/08/2006,Aberdeenshire,S12000034,131974.0662,66.0151081,,1.969085061,17.85471239,,587,183213.4597,65.23075122,3.042100368,15.61242072,113333.3147,65.56509004,2.210696564,16.98767274,94942.83348,65.74246327,2.16806807,19.18322504,80773.88995,71.38282078,1.384245299,18.1374522,,,,,,,,,,,,,,,,,141311.511,64.3427666,1.311451268,15.94365122,130934.2163,66.05097008,2.095951549,18.22926352
01/09/2006,Aberdeenshire,S12000034,137735.6976,68.89714945,,4.365729964,21.19131834,,569,193279.1176,68.81449682,5.493951135,19.47816579,118731.9863,68.68830577,4.76353457,20.65097451,99142.09803,68.65021297,4.422939996,22.62352528,83831.87146,74.08527013,3.785853953,21.09655889,,,,,,,,,,,,,,,,,147633.3493,67.22126223,4.473689554,19.04034934,136623.2536,68.92085728,4.344958449,21.6125219
01/10/2006,Aberdeenshire,S12000034,140436.1121,70.24793116,,1.960577058,20.38415858,,572,197300.91,70.24640328,2.080820946,17.80822319,120930.7314,69.96031411,1.851855754,19.8116534,100864.8773,69.84313874,1.737686907,21.86268508,85596.33063,75.6445868,2.104759375,20.59525171,,,,,,,,,,,,,,,,,150205.1709,68.39227877,1.742032955,17.70108617,139359.3726,70.3011177,2.002674481,20.90952272
01/11/2006,Aberdeenshire,S12000034,140008.6273,70.03409786,,-0.304398007,21.25281946,,551,195580.5857,69.63390437,-0.871929216,18.41724486,120545.3133,69.73734371,-0.318709835,20.70331152,100564.783,69.63534069,-0.297521063,22.50624189,85495.14008,75.55516103,-0.118218326,21.65980067,,,,,,,,,,,,,,,,,149479.4282,68.06182946,-0.483167566,18.19286398,138983.4845,70.11149751,-0.269725708,21.85282067
01/12/2006,Aberdeenshire,S12000034,139228.5422,69.64388934,,-0.557169333,20.17662303,,480,192935.9103,68.69230234,-1.352217765,17.55447078,119414.483,69.08314077,-0.938095587,19.89432543,99864.71495,69.15058372,-0.696136421,21.4153112,85432.34152,75.49966366,-0.073452786,20.35426774,,,,,,,,,,,,,,,,,148198.2896,67.47849409,-0.857066845,16.77801957,138289.2814,69.76130035,-0.499486065,20.84383397
01/01/2007,Aberdeenshire,S12000034,145371.4753,72.71666271,,4.412122007,30.55174831,,361,201628.8122,71.78729616,4.505590459,28.44167336,124947.0945,72.28384278,4.633115946,30.5860042,104516.7919,72.37188005,4.65837908,31.78792987,88960.50551,78.61763034,4.129775593,30.39037967,,,,,,,,,,,,,,,,,155348.3017,70.73407859,4.824625302,27.33203727,144281.9998,72.78438227,4.333465553,31.18329519
01/02/2007,Aberdeenshire,S12000034,145173.7708,72.61776837,,-0.135999562,32.52057569,,323,200632.4067,71.43253904,-0.494178132,30.81956677,124586.1494,72.07503042,-0.288878339,32.53928961,104275.5913,72.20486242,-0.23077696,33.50003766,89102.72218,78.74331239,0.159864958,32.43741114,,,,,,,,,,,,,,,,,155398.865,70.75710133,0.032548302,29.15578003,144054.6326,72.66968483,-0.157585244,33.19467785
01/03/2007,Aberdeenshire,S12000034,147712.6607,73.88775344,,1.748862716,32.41726378,,494,203626.8662,72.49867707,1.492510334,30.15547068,126954.4812,73.44514732,1.900959174,31.99205606,106570.9892,73.79429374,2.201280169,33.29093891,90508.10386,79.98529922,1.577260086,32.90582658,,,,,,,,,,,,,,,,,157628.1694,71.77216097,1.434569292,28.76764048,146694.2537,74.00126597,1.832375004,33.17698241
01/04/2007,Aberdeenshire,S12000034,149698.7571,74.88122415,,1.344567484,25.48031883,,462,203951.0548,72.61410018,0.159207197,23.01135681,128353.5903,74.25455377,1.102055731,25.02821681,108265.2712,74.96748676,1.589815373,26.3540706,92160.35069,81.44544977,1.825523646,26.20666787,,,,,,,,,,,,,,,,,158178.7616,72.0228598,0.349298145,21.17120825,148989.8274,75.15928926,1.564869565,26.40459318
01/05/2007,Aberdeenshire,S12000034,157449.3895,78.75818911,,5.177486089,24.18552002,,478,213372.715,75.96855885,4.619569278,21.46900138,134875.5622,78.02761624,5.081253974,23.71786353,114195.3618,79.07373424,5.477371122,25.4829417,96966.14076,85.69250104,5.214596119,24.74308256,,,,,,,,,,,,,,,,,166472.3169,75.7991289,5.243153499,20.5653046,156682.2717,79.03981352,5.163066738,24.96942172
01/06/2007,Aberdeenshire,S12000034,161605.2337,80.83699534,,2.639479456,25.17912805,,671,218192.9421,77.68473752,2.259064406,23.16147133,138120.1581,79.90466554,2.405621748,24.84352561,117003.5682,81.01825596,2.459124688,26.3509322,99805.18699,88.20146932,2.927873792,25.45698446,,,,,,,,,,,,,,,,,170667.6511,77.70937247,2.520139214,22.08839284,160859.3071,81.14695749,2.665927299,25.86140554
01/07/2007,Aberdeenshire,S12000034,165901.3536,82.98596916,,2.658403883,28.18282953,,554,224472.2793,79.92041325,2.877882839,26.2467025,141961.7821,82.12710493,2.781363726,28.02954432,120130.1489,83.18323365,2.672209695,29.27216071,102256.2991,90.36760612,2.455896511,28.34812978,,,,,,,,,,,,,,,,,176033.6626,80.15265556,3.144129235,26.20504662,164963.3824,83.21729604,2.551344645,28.63019294
01/08/2007,Aberdeenshire,S12000034,173106.3532,86.59000173,,4.342942074,31.16694681,,664,236560.0253,84.22409678,5.384961562,29.11716515,148395.0186,85.84883256,4.531667879,30.93680266,125379.5297,86.81812857,4.369744672,32.0579185,106190.0442,93.84399959,3.846946502,31.46580445,,,,,,,,,,,,,,,,,182613.9538,83.14883145,3.738086865,29.22793944,172348.7592,86.94291732,4.476979491,31.63003846
01/09/2007,Aberdeenshire,S12000034,177815.1676,88.94541063,,2.720185766,29.09882533,,522,244383.6868,87.00960892,3.307262696,26.44081253,152755.5946,88.37149378,2.938492172,28.65580653,128749.0688,89.15134104,2.687471515,29.86316747,108821.313,96.16934743,2.477886553,29.80899883,,,,,,,,,,,,,,,,,187525.4184,85.38514764,2.689534107,27.02104186,177048.6419,89.31381636,2.726960531,29.58895156
01/10/2007,Aberdeenshire,S12000034,175774.2607,87.92452301,,-1.147768738,25.16314938,,552,243379.9997,86.65225929,-0.41070134,23.35472741,150846.098,87.26682025,-1.250033796,24.73760496,127015.8488,87.95118564,-1.346200055,25.92673701,107423.9138,94.93441493,-1.28412278,25.50060613,,,,,,,,,,,,,,,,,185197.1782,84.32504,-1.241559761,23.29614032,175052.8497,88.30702065,-1.127256398,25.6125415
01/11/2007,Aberdeenshire,S12000034,173046.2886,86.55995662,,-1.551974747,23.59687533,,637,238074.0119,84.76313188,-2.180124818,21.72681202,148107.4205,85.68245258,-1.815544172,22.86451995,124759.6923,86.38892679,-1.77627947,24.05902798,106313.7378,93.95331213,-1.033453261,24.35062125,,,,,,,,,,,,,,,,,182446.4628,83.07256852,-1.485290115,22.054563,172310.204,86.9234678,-1.566752951,23.97890628
01/12/2007,Aberdeenshire,S12000034,171415.2409,85.74408579,,-0.942549951,23.11788816,,482,234817.3715,83.60364775,-1.367910912,21.70744741,146341.5023,84.66084137,-1.192322556,22.54920727,123524.692,85.53375996,-0.989903291,23.69202884,105583.2987,93.30779654,-0.687059958,23.58703604,,,,,,,,,,,,,,,,,181050.1445,82.43678883,-0.765330482,22.16749936,170618.632,86.07013872,-0.981701606,23.37805958
01/01/2008,Aberdeenshire,S12000034,173220.4283,86.64706353,,1.0531079,19.15709592,,304,237001.4713,84.38126784,0.930126995,17.54345455,147817.6365,85.51480805,1.00869147,18.3041808,124860.5639,86.45877453,1.081461375,19.46459658,106776.94,94.3626607,1.130520924,20.02735301,,,,,,,,,,,,,,,,,183631.813,83.61228895,1.425941183,18.20651463,172276.834,86.90663398,0.971876283,19.40285988
01/02/2008,Aberdeenshire,S12000034,170541.0575,85.30680812,,-1.546798426,17.4737396,,368,234277.0667,83.41127928,-1.149530682,16.76930485,145516.3673,84.18348792,-1.556829934,16.79979521,123108.0658,85.24527023,-1.403564078,18.06029036,105332.4842,93.08614264,-1.352778789,18.21466462,,,,,,,,,,,,,,,,,183199.0789,83.41525399,-0.235653109,17.88958624,169098.2592,85.3031727,-1.845038994,17.3848117
01/03/2008,Aberdeenshire,S12000034,170689.2896,85.38095571,,0.086918729,15.55494887,,438,235099.6663,83.7041551,0.351122567,15.4561138,146702.3608,84.86960362,0.815024078,15.55508665,124202.2682,86.00294255,0.888814493,16.54416377,105606.4924,93.32829363,0.260136446,16.68180845,,,,,,,,,,,,,,,,,184701.0639,84.09914638,0.819864902,17.17516268,168962.5188,85.23469718,-0.080273117,15.18005275
01/04/2008,Aberdeenshire,S12000034,169763.1431,84.91768543,,-0.542592053,13.40317469,,425,231816.9016,82.53536977,-1.396328936,13.66300699,146934.8841,85.00412202,0.158500085,14.47664513,124760.3028,86.38934951,0.44929505,15.23575518,105800.6345,93.49986405,0.183835384,14.80059883,,,,,,,,,,,,,,,,,184112.3489,83.83108931,-0.318739346,16.39511336,167953.5841,84.72573077,-0.59713523,12.72822244
01/05/2008,Aberdeenshire,S12000034,175577.9321,87.82631696,,3.425236466,11.51388566,,555,237774.3697,84.65644819,2.569902365,11.43616447,153238.8749,88.65107899,4.290329561,13.61500359,130254.2991,90.19362666,4.403641391,14.06268786,109928.0911,97.14744742,3.90116435,13.36750153,,,,,,,,,,,,,,,,,189122.219,86.11221205,2.721093991,13.60580696,173993.6477,87.77269642,3.596269538,11.04871395
01/06/2008,Aberdeenshire,S12000034,176723.8804,88.39953486,,0.652672143,9.355295178,,409,239312.3219,85.20401593,0.646811621,9.679222266,154408.3546,89.32764125,0.763174305,11.79277285,131140.5728,90.80732031,0.680417974,12.08254144,110458.5891,97.61626774,0.482586352,10.67419681,,,,,,,,,,,,,,,,,189922.3843,86.47654789,0.423094279,11.28200518,175226.1512,88.39444416,0.708361218,8.931310429
01/07/2008,Aberdeenshire,S12000034,177729.5545,88.90258586,,0.569065213,7.129659105,,375,241183.6317,85.87027126,0.781952964,7.444728784,155569.7812,89.99954464,0.752178597,9.585677865,131720.3121,91.20875653,0.442074731,9.648005407,110195.9284,97.38414498,-0.237791061,7.764440335,,,,,,,,,,,,,,,,,190061.5085,86.53989472,0.073253187,7.968842838,176434.3492,89.00393075,0.689507804,6.95364424
01/08/2008,Aberdeenshire,S12000034,173208.8863,86.64129005,,-2.54356585,0.059231229,,396,237524.173,84.56736894,-1.517291493,0.407570005,150343.035,86.97579043,-3.359743904,1.312723581,127016.8341,87.95186791,-3.570806955,1.305878574,106301.4587,93.94246059,-3.534132168,0.104919871,,,,,,,,,,,,,,,,,184322.2605,83.92666744,-3.019679288,0.935474346,172151.5026,86.84340939,-2.42744488,-0.114452018
01/09/2008,Aberdeenshire,S12000034,171025.1983,85.54898153,,-1.260725129,-3.81855463,,353,235071.0707,83.69397403,-1.032780047,-3.810653711,147952.371,85.59275403,-1.590139496,-3.144384724,125025.2193,86.57278897,-1.567992773,-2.892331219,105028.0917,92.81713998,-1.197882831,-3.485733801,,,,,,,,,,,,,,,,,181785.7559,82.77173164,-1.376124939,-3.060738393,170028.9405,85.77266342,-1.232961693,-3.964843379
01/10/2008,Aberdeenshire,S12000034,171880.6744,85.97690157,,0.50020471,-2.215106067,,371,236605.9246,84.24043861,0.65293182,-2.783332706,148004.6797,85.62301544,0.035355105,-1.883653833,125166.0214,86.67028633,0.112618935,-1.456375265,106157.8366,93.81553651,1.075659655,-1.178580418,,,,,,,,,,,,,,,,,182752.5374,83.21193214,0.531824683,-1.320020556,170866.4317,86.19514357,0.492558041,-2.391516618
01/11/2008,Aberdeenshire,S12000034,174866.5742,87.47048669,,1.737193465,1.051906795,,312,238599.8094,84.95033519,0.84270285,0.220854645,151706.7661,87.76473018,2.501330663,2.430226425,128317.5123,88.85251294,2.517848625,2.851738348,109034.3488,96.35761488,2.709656065,2.559039914,,,,,,,,,,,,,,,,,186888.9067,85.09532749,2.263371731,2.434930095,173617.0911,87.582739,1.609830169,0.758450187
01/12/2008,Aberdeenshire,S12000034,173152.7066,86.61318829,,-0.980100172,1.013600525,,294,234642.291,83.54131261,-1.658642754,-0.074560306,151073.8285,87.39856591,-0.417211181,3.233755419,128006.3081,88.6370219,-0.242526663,3.628113565,108649.4253,96.01744403,-0.353029551,2.903988294,,,,,,,,,,,,,,,,,183697.0829,83.64200798,-1.707872275,1.461991875,172226.0641,86.88102261,-0.801203976,0.94211989
01/01/2009,Aberdeenshire,S12000034,170652.0229,85.36231446,,-1.444207118,-1.482738151,,253,231749.566,82.5113958,-1.232823352,-2.215980027,148575.1037,85.95301464,-1.65397596,0.512433578,125709.4911,87.0466079,-1.794299912,0.679900182,107088.3561,94.6378704,-1.436794786,0.291651055,,,,,,,,,,,,,,,,,181775.5569,82.76708778,-1.046029654,-1.010857596,169574.7892,85.5435626,-1.539415596,-1.568431913
01/02/2009,Aberdeenshire,S12000034,164116.5493,82.09318736,,-3.829707666,-3.767132805,,159,223108.7684,79.43495305,-3.728506497,-4.767132534,142876.6116,82.65634807,-3.83542868,-1.814061038,120469.932,83.41851398,-4.167990001,-2.142941469,102949.0606,90.97982465,-3.865308607,-2.262762142,,,,,,,,,,,,,,,,,175137.0468,79.74440335,-3.652036703,-4.400694673,163012.6028,82.23320732,-3.869788892,-3.598887688
01/03/2009,Aberdeenshire,S12000034,163570.1336,81.81986326,,-0.332943711,-4.170827584,,233,224056.0093,79.77220575,0.424564617,-4.697436283,141398.8973,81.80146732,-1.034259039,-3.615117983,118851.1235,82.29758199,-1.343744862,-4.308411374,102307.0179,90.41242816,-0.623650896,-3.124310278,,,,,,,,,,,,,,,,,176725.0756,80.4674737,0.906734916,-4.318322881,162007.8054,81.72632801,-0.616392478,-4.11612792
01/04/2009,Aberdeenshire,S12000034,161529.91,80.79931745,,-1.247308137,-4.849835418,,321,219742.1878,78.23632613,-1.92533177,-5.208728873,140433.4847,81.24296105,-0.68275825,-4.424680679,118199.6698,81.84648767,-0.548125849,-5.258590171,101433.7126,89.64065654,-0.853612314,-4.127500671,,,,,,,,,,,,,,,,,174345.5468,79.38401303,-1.346457916,-5.304805553,160008.7085,80.71786518,-1.233950984,-4.730399555
01/05/2009,Aberdeenshire,S12000034,163111.1687,81.59028318,,0.978926262,-7.1004159,,348,221773.5488,78.95956561,0.924429248,-6.729413643,141812.7695,82.04089883,0.98216235,-7.456401251,119594.4433,82.81228826,1.180014704,-8.183880257,102318.8193,90.42285754,0.87259624,-6.922044851,,,,,,,,,,,,,,,,,174963.5852,79.66542181,0.354490493,-7.486499397,161710.5875,81.57639371,1.063616499,-7.059487698
01/06/2009,Aberdeenshire,S12000034,165262.0902,82.66620148,,1.318684347,-6.485705377,,365,224815.2001,80.04250569,1.371512207,-6.05782507,143760.7617,83.16784272,1.3736367,-6.895736233,121362.3822,84.03648447,1.478278455,-7.456266536,103086.5881,91.1013627,0.750369074,-6.673995223,,,,,,,,,,,,,,,,,175616.5714,79.96274321,0.373212605,-7.532452256,164049.0312,82.75604313,1.446067127,-6.378682607
